transaction_id,customer_id,account_type,transaction_type,amount,currency,transaction_date,merchant,city,status
TXN107563,CUST2814,Savings,Debit,360310.94,USD,2023-09-28,Walmart,Delhi,Success
TXN107564,CUST4907,Savings,Debit,250157.58,INR,2024-10-05,Reliance,nan,Failed
TXN107565,CUST4731,Current,Credit,447050.83,INR,2024-10-09,SBI,Pune,nan
TXN107566,CUST8685,Credit,nan,459936.27,INR,2024-04-23,Amazon,Pune,Success
TXN107567,CUST9273,Savings,Credit,27587.74,INR,2024-09-30,SBI,Hyderabad,Success
TXN107568,CUST6869,Savings,Debit,410322.57,USD,2023-12-12,SBI,Chennai,Success
TXN107569,CUST9273,nan,Credit,18858.32,INR,2023-07-31,Reliance,Delhi,Success
TXN107570,CUST1093,Savings,Credit,183591.14,INR,2023-08-12,Reliance,Chennai,Success
TXN107571,CUST9186,Savings,Credit,271154.56,INR,2024-06-05,Amazon,Bangalore,Success
TXN107572,CUST1342,Savings,Credit,74058.92,USD,2023-03-21,HDFC,Mumbai,Success
TXN107573,CUST7940,Credit,Debit,373159.44,INR,2023-04-22,Amazon,Bangalore,Success
TXN107574,CUST3408,Current,Debit,4187.27,INR,2023-10-05,Flipkart,Hyderabad,Success
TXN107575,CUST1623,Savings,Credit,84307.84,INR,2024-02-03,ICICI,Pune,nan
TXN107576,CUST1867,Credit,Credit,,INR,2024-05-26,Reliance,Bangalore,Pending
TXN107577,CUST4472,Current,Credit,,USD,2024-07-23,ICICI,Delhi,Success
TXN107578,CUST1170,Current,nan,,INR,2023-11-28,SBI,Mumbai,Success
TXN107579,CUST9769,nan,Credit,352751.27,INR,2023-06-16,Amazon,Bangalore,Success
TXN107580,CUST9259,Savings,Debit,335892.92,INR,2024-03-19,Flipkart,Delhi,Success
TXN107581,CUST2515,Loan,Debit,197176.63,EUR,2024-11-23,HDFC,Bangalore,Success
TXN107582,CUST9192,Loan,Debit,652.2,USD,2024-02-12,SBI,Mumbai,Success
TXN107583,CUST3198,Current,Debit,60088.43,INR,2024-03-14,ICICI,Hyderabad,Pending
TXN107584,CUST1901,Loan,Debit,267281.93,INR,2024-05-28,HDFC,Mumbai,Success
TXN107585,CUST6903,Credit,Debit,337568.19,USD,2024-12-08,HDFC,Hyderabad,Success
TXN107586,CUST8755,Loan,Debit,208729.97,INR,2024-02-11,Walmart,Delhi,Success
TXN107587,CUST9986,Current,Debit,365342.2,USD,2024-01-17,Walmart,Delhi,Success
TXN107588,CUST3066,Savings,Debit,260935.93,INR,2023-02-28,nan,Mumbai,Success
TXN107589,CUST9562,Current,Credit,37097.36,INR,2024-07-22,SBI,nan,Success
TXN107590,CUST3538,Savings,Credit,96016.21,INR,2024-12-12,ICICI,Mumbai,Success
TXN107591,CUST4907,Savings,Credit,420000.71,USD,2024-03-01,ICICI,Delhi,Pending
TXN107592,CUST7960,Credit,Credit,362459.12,INR,2024-09-11,HDFC,Mumbai,Success
TXN107593,CUST3596,Loan,Credit,447382.05,INR,2023-05-20,Flipkart,Bangalore,nan
TXN107594,CUST4321,Current,Credit,58787.45,nan,2023-07-20,Walmart,Chennai,Failed
TXN107595,CUST8720,Credit,Credit,495111.37,USD,2024-08-09,Amazon,Delhi,Success
TXN107596,CUST3621,Savings,Debit,104711.26,INR,2023-08-25,Amazon,Chennai,Success
TXN107597,CUST4841,Credit,Credit,5899.82,INR,2024-04-23,Walmart,Chennai,Success
TXN107598,CUST5558,Credit,Debit,498711.5,INR,2024-05-27,Amazon,Pune,Success
TXN107599,CUST5918,Savings,Debit,140544.13,INR,2024-07-19,Walmart,Pune,Success
TXN107600,CUST9715,Savings,Credit,334013.05,EUR,2024-06-02,Flipkart,Hyderabad,Success
TXN107601,CUST5339,Credit,Credit,88349.39,USD,2024-02-16,Walmart,Chennai,Success
TXN107602,CUST1238,Current,Debit,290118.46,EUR,2024-07-03,Walmart,Chennai,Success
TXN107603,CUST2220,Current,Credit,452018.45,EUR,2024-12-02,ICICI,Mumbai,Success
TXN107604,CUST1768,Loan,Credit,,USD,2023-06-05,HDFC,Pune,Success
TXN107605,CUST9426,nan,Credit,335130.29,INR,2023-01-12,ICICI,Bangalore,nan
TXN107606,CUST7330,Credit,Credit,93959.92,INR,2023-06-21,Walmart,Hyderabad,Success
TXN107607,CUST8388,Credit,Debit,312401.45,USD,2024-06-10,ICICI,Bangalore,Success
TXN107608,CUST5592,Savings,Credit,168231.81,INR,2024-01-09,SBI,Pune,Success
TXN107609,CUST8617,Savings,Debit,105612.02,EUR,2023-11-07,Flipkart,Bangalore,Failed
TXN107610,CUST9082,nan,Debit,,nan,2023-04-05,ICICI,Chennai,Success
TXN107611,CUST8579,Credit,Credit,89428.75,INR,2023-09-02,Amazon,Delhi,Success
TXN107612,CUST7456,Credit,Credit,450959.03,INR,2023-12-04,Reliance,Chennai,Success
TXN107613,CUST5117,Savings,Debit,198599.47,USD,2023-03-05,Amazon,Delhi,Success
TXN107614,CUST3439,Loan,Debit,122647.2,INR,2024-12-21,ICICI,Hyderabad,Success
TXN107615,CUST7086,Savings,Credit,224209.44,INR,2024-12-27,Walmart,Bangalore,Success
TXN107616,CUST5824,Savings,Credit,160274.88,INR,2024-06-30,HDFC,Bangalore,Success
TXN107617,CUST9391,Savings,Debit,372212.18,INR,2024-04-10,HDFC,Chennai,Success
TXN107618,CUST9369,Credit,Debit,485610.24,INR,2023-01-11,Amazon,Mumbai,Pending
TXN107619,CUST6542,Credit,Debit,219022.45,INR,2023-11-09,Amazon,Delhi,Success
TXN107620,CUST3036,Current,Credit,,nan,2023-03-22,HDFC,Pune,Failed
TXN107621,CUST3091,Savings,nan,282935.88,INR,2024-08-04,Flipkart,Pune,Failed
TXN107622,CUST6550,Loan,Debit,78626.26,INR,2024-01-05,Amazon,Delhi,Success
TXN107623,CUST5263,nan,Credit,345314.46,USD,2023-06-14,Flipkart,Bangalore,Success
TXN107624,CUST7430,Savings,Credit,256722.11,INR,2023-03-04,Flipkart,Chennai,Failed
TXN107625,CUST3384,Loan,Credit,325306.76,INR,2023-03-21,Amazon,Delhi,Success
TXN107626,CUST7326,nan,nan,444844.81,EUR,2023-01-29,Walmart,Delhi,Success
TXN107627,CUST9207,Savings,Debit,220222.88,INR,2024-05-14,HDFC,nan,Pending
TXN107628,CUST8663,Savings,Debit,450589.8,INR,2024-11-12,Amazon,Mumbai,Success
TXN107629,CUST8721,nan,Credit,375337.0,INR,2024-10-29,HDFC,Pune,Failed
TXN107630,CUST3157,Savings,Debit,244307.58,EUR,2024-03-26,Amazon,Delhi,Success
TXN107631,CUST1305,Savings,Credit,301615.04,EUR,2024-09-09,Amazon,Delhi,Success
TXN107632,CUST8123,Credit,Credit,162797.31,EUR,2023-10-01,Amazon,Delhi,Pending
TXN107633,CUST3053,Credit,Debit,491798.81,EUR,2024-02-05,Flipkart,Delhi,Success
TXN107634,CUST6812,Credit,Debit,333678.91,INR,2023-08-29,Reliance,Delhi,Success
TXN107635,CUST4344,Credit,Debit,21932.99,USD,2023-11-26,Walmart,Delhi,Success
TXN107636,CUST5456,Credit,Credit,,USD,2023-08-17,Reliance,Pune,Success
TXN107637,CUST2208,Savings,Debit,311660.98,nan,2024-10-26,Walmart,Delhi,Success
TXN107638,CUST2858,Savings,Credit,28176.08,USD,2023-12-22,SBI,Pune,Failed
TXN107639,CUST3703,Current,Debit,11951.86,USD,2024-05-09,SBI,nan,Failed
TXN107640,CUST2971,Loan,Credit,225017.62,USD,2023-10-31,HDFC,Delhi,Success
TXN107641,CUST2113,Loan,Credit,166351.76,USD,2023-12-09,Flipkart,Chennai,Success
TXN107642,CUST1983,Current,Credit,219154.92,INR,2023-06-27,Flipkart,Bangalore,Success
TXN107643,CUST3127,Savings,nan,131354.03,nan,2023-01-19,HDFC,Pune,Success
TXN107644,CUST4639,Loan,Debit,82367.23,EUR,2023-11-27,nan,Delhi,Failed
TXN107645,CUST8476,Savings,Debit,344574.79,INR,2023-02-10,ICICI,Hyderabad,Success
TXN107646,CUST1560,Savings,Debit,257290.41,INR,2023-09-18,Flipkart,Bangalore,Success
TXN107647,CUST7652,Loan,Debit,100085.1,INR,2023-09-19,Flipkart,Chennai,Success
TXN107648,CUST5387,Current,Debit,159801.52,USD,2024-01-22,ICICI,Chennai,Success
TXN107649,CUST3932,Current,Credit,295908.04,INR,2023-10-28,Walmart,Mumbai,Success
TXN107650,CUST9482,Loan,Credit,36123.95,INR,2023-08-18,HDFC,Chennai,Failed
TXN107651,CUST2909,nan,Credit,73735.03,INR,2024-08-09,Amazon,Pune,Pending
TXN107652,CUST8230,Savings,Credit,36632.07,INR,2024-12-01,ICICI,Delhi,Success
TXN107653,CUST2428,Loan,Debit,406160.54,nan,2023-04-22,Flipkart,Bangalore,Success
TXN107654,CUST1947,Credit,Debit,376207.09,INR,2023-12-29,ICICI,Delhi,Success
TXN107655,CUST2348,Savings,Credit,376658.93,nan,2023-06-25,HDFC,Delhi,Success
TXN107656,CUST9572,Loan,Debit,,INR,2024-02-12,Walmart,Delhi,Success
TXN107657,CUST1309,Savings,Credit,334696.02,INR,2024-01-01,Reliance,Hyderabad,Pending
TXN107658,CUST4414,Savings,Debit,238501.19,INR,2024-07-13,Reliance,Bangalore,Success
TXN107659,CUST6789,Current,Credit,321142.66,USD,2024-02-14,Flipkart,Hyderabad,Failed
TXN107660,CUST7568,Credit,Credit,19190.39,INR,2023-06-26,Amazon,Pune,nan
TXN107661,CUST9852,Savings,Credit,310736.0,USD,2024-04-18,ICICI,Hyderabad,Success
TXN107662,CUST4447,Loan,Debit,388941.07,INR,2024-12-28,HDFC,Bangalore,Success
TXN107663,CUST3273,Credit,Debit,250184.18,USD,2024-03-14,HDFC,Bangalore,Success
TXN107664,CUST3142,Savings,Debit,178763.09,USD,2023-02-18,Flipkart,Delhi,Success
TXN107665,CUST5739,Credit,Credit,138720.59,INR,2024-09-01,Walmart,Mumbai,Success
TXN107666,CUST1458,Current,Debit,321404.6,INR,2023-10-09,Amazon,Hyderabad,Success
TXN107667,CUST8580,Savings,Credit,346403.67,INR,2024-04-11,ICICI,Hyderabad,Success
TXN107668,CUST1337,Savings,Debit,435485.09,INR,2024-04-13,Amazon,Pune,Success
TXN107669,CUST6450,Current,Credit,171173.62,INR,2023-07-30,Amazon,Mumbai,Success
TXN107670,CUST8380,Savings,Credit,,INR,2023-05-07,Reliance,Pune,Failed
TXN107671,CUST5020,Loan,Debit,280682.3,INR,2023-11-13,Walmart,Hyderabad,Success
TXN107672,CUST9536,Savings,nan,441419.42,INR,2023-10-23,Amazon,Mumbai,Failed
TXN107673,CUST6643,Current,Credit,263910.78,EUR,2024-09-05,ICICI,nan,Success
TXN107674,CUST1942,Current,Debit,258819.74,USD,2023-01-19,SBI,Mumbai,Failed
TXN107675,CUST1345,Current,Credit,288942.76,USD,2024-12-22,Flipkart,Hyderabad,Success
TXN107676,CUST4894,Savings,Credit,374660.18,USD,2024-10-15,HDFC,Bangalore,Pending
TXN107677,CUST9516,Savings,Credit,482345.59,INR,2023-10-18,ICICI,Pune,Pending
TXN107678,CUST7610,Savings,Debit,36790.94,INR,2023-05-27,HDFC,Hyderabad,Success
TXN107679,CUST3138,Current,Credit,26726.77,EUR,2023-03-30,Walmart,Mumbai,Success
TXN107680,CUST5389,Savings,Credit,468775.79,INR,2023-08-28,HDFC,Delhi,Pending
TXN107681,CUST9715,Savings,Credit,264942.51,INR,2024-03-09,ICICI,nan,Success
TXN107682,CUST8826,Savings,Debit,307455.36,INR,2024-10-13,SBI,Mumbai,Success
TXN107683,CUST8816,Loan,Debit,241216.98,INR,2023-04-06,ICICI,Mumbai,Success
TXN107684,CUST1258,nan,Credit,46837.79,INR,2023-07-01,Flipkart,Mumbai,nan
TXN107685,CUST2110,Credit,Credit,384047.01,INR,2023-07-12,HDFC,Hyderabad,Pending
TXN107686,CUST8325,Current,Credit,373614.85,USD,2023-05-18,SBI,Mumbai,Success
TXN107687,CUST7487,Savings,Debit,155858.54,INR,2024-01-05,Reliance,Bangalore,Success
TXN107688,CUST1820,Current,Debit,153126.56,INR,2024-08-10,Amazon,Mumbai,Success
TXN107689,CUST6988,Current,Credit,418922.31,INR,2024-05-07,HDFC,Hyderabad,Success
TXN107690,CUST6635,Current,Debit,36187.91,INR,2023-09-02,HDFC,Delhi,Success
TXN107691,CUST5664,Current,Credit,440553.76,USD,2024-02-09,Amazon,Hyderabad,Success
TXN107692,CUST8093,Current,Credit,128338.28,USD,2023-05-28,Flipkart,Mumbai,Success
TXN107693,CUST5604,Savings,Credit,296496.44,INR,2024-01-05,HDFC,Bangalore,Success
TXN107694,CUST2563,Savings,Credit,,INR,2024-10-18,nan,Pune,Success
TXN107695,CUST7343,Savings,Credit,339064.47,USD,2023-04-26,Amazon,Bangalore,nan
TXN107696,CUST9500,Savings,Credit,207220.76,INR,2023-10-29,HDFC,Mumbai,Success
TXN107697,CUST2839,Savings,Credit,344770.21,INR,2024-06-05,Reliance,Bangalore,Success
TXN107698,CUST8675,Savings,Credit,171996.38,INR,2023-05-01,Walmart,Bangalore,Success
TXN107699,CUST9001,Savings,Credit,138636.44,INR,2024-10-21,SBI,Bangalore,Success
TXN107700,CUST3306,Savings,Credit,498341.67,INR,2023-08-15,SBI,Hyderabad,Success
TXN107701,CUST6140,Savings,Debit,375397.61,INR,2023-03-20,Amazon,Mumbai,Success
TXN107702,CUST3686,Savings,Credit,322363.54,nan,2023-12-12,ICICI,Bangalore,Success
TXN107703,CUST1960,Current,Debit,177651.27,EUR,2023-05-20,ICICI,Delhi,Success
TXN107704,CUST9629,Credit,Debit,24589.92,INR,2024-06-19,SBI,Bangalore,Success
TXN107705,CUST1455,nan,Credit,15538.13,USD,2023-10-16,Amazon,Mumbai,Success
TXN107706,CUST7767,Loan,Debit,277095.09,USD,2023-11-25,SBI,Delhi,Success
TXN107707,CUST4817,Current,Credit,,INR,2024-03-05,Flipkart,Chennai,Success
TXN107708,CUST2512,Current,Credit,268694.22,INR,2023-04-10,SBI,Delhi,Success
TXN107709,CUST5738,Savings,Debit,420394.13,INR,2024-08-23,ICICI,Mumbai,Success
TXN107710,CUST1391,nan,Credit,16722.93,INR,2023-01-07,ICICI,Chennai,Failed
TXN107711,CUST3621,Credit,nan,183382.37,INR,2023-06-20,Flipkart,Pune,Pending
TXN107712,CUST7176,Loan,Credit,118542.82,INR,2023-09-20,ICICI,Pune,Success
TXN107713,CUST6719,Savings,Debit,223642.01,USD,2024-01-07,Flipkart,Pune,Success
TXN107714,CUST7041,Current,Credit,36197.47,USD,2024-06-27,Flipkart,Mumbai,Success
TXN107715,CUST4600,Savings,Debit,477066.28,EUR,2024-12-25,ICICI,Hyderabad,Failed
TXN107716,CUST6210,Loan,Debit,111635.47,EUR,2024-05-11,HDFC,nan,Failed
TXN107717,CUST5508,Savings,Credit,461154.66,EUR,2023-02-28,Flipkart,Hyderabad,Success
TXN107718,CUST7442,Current,nan,212952.32,INR,2023-12-01,HDFC,Delhi,Success
TXN107719,CUST8654,Savings,Credit,492762.21,USD,2023-01-30,SBI,Chennai,nan
TXN107720,CUST7216,Loan,Credit,277033.65,USD,2023-09-17,HDFC,Bangalore,Success
TXN107721,CUST8885,Savings,Credit,465417.12,INR,2024-06-29,Flipkart,Bangalore,Success
TXN107722,CUST1260,Loan,Credit,2684.44,nan,2023-05-17,HDFC,Hyderabad,Pending
TXN107723,CUST7833,Current,nan,374121.92,INR,2023-11-12,HDFC,Mumbai,Failed
TXN107724,CUST6944,Current,Debit,451526.3,INR,2024-04-04,HDFC,Mumbai,Failed
TXN107725,CUST7134,Savings,Debit,69868.89,EUR,2024-02-12,ICICI,Bangalore,Success
TXN107726,CUST7875,Loan,Debit,48071.96,INR,2024-09-18,nan,nan,Success
TXN107727,CUST7828,Credit,Debit,212292.06,USD,2023-07-02,Amazon,Mumbai,Success
TXN107728,CUST1334,Current,Debit,466840.12,USD,2023-09-04,Flipkart,Bangalore,Pending
TXN107729,CUST8669,Current,Debit,271197.86,USD,2023-01-29,ICICI,Bangalore,Success
TXN107730,CUST3779,Savings,nan,263732.96,INR,2023-11-06,Reliance,Mumbai,Success
TXN107731,CUST9995,Savings,Credit,70571.65,EUR,2023-06-28,ICICI,Delhi,Success
TXN107732,CUST8328,Current,Credit,404.75,USD,2024-05-19,Walmart,Mumbai,Success
TXN107733,CUST3437,Credit,Credit,405071.94,INR,2024-01-12,ICICI,Hyderabad,Success
TXN107734,CUST3807,Current,Credit,43796.41,USD,2023-10-05,Walmart,Bangalore,Success
TXN107735,CUST6190,Current,Credit,316928.57,USD,2024-04-27,SBI,Chennai,Success
TXN107736,CUST4163,Credit,Debit,457309.08,INR,2023-10-03,Walmart,Chennai,Success
TXN107737,CUST8488,Loan,Debit,104333.87,INR,2023-10-20,Flipkart,Delhi,Success
TXN107738,CUST1023,Current,nan,332639.77,INR,2023-05-08,Amazon,Mumbai,Failed
TXN107739,CUST5652,Current,Credit,39358.5,INR,2023-11-03,ICICI,Delhi,Success
TXN107740,CUST3748,Loan,Debit,301881.53,INR,2023-03-14,SBI,Bangalore,Success
TXN107741,CUST3450,Current,Debit,,INR,2024-01-08,SBI,Delhi,Success
TXN107742,CUST9095,Current,nan,367979.42,INR,2024-12-26,ICICI,Pune,Success
TXN107743,CUST4357,Credit,nan,150622.64,nan,2024-03-09,Walmart,Bangalore,Success
TXN107744,CUST9095,Loan,Debit,231700.87,EUR,2024-12-20,Flipkart,Delhi,Success
TXN107745,CUST9083,Credit,Credit,,USD,2023-03-03,Flipkart,Mumbai,Success
TXN107746,CUST6972,Savings,Credit,85644.99,USD,2023-02-13,ICICI,Delhi,Failed
TXN107747,CUST9155,Current,Credit,370821.49,EUR,2024-01-05,Walmart,Chennai,Success
TXN107748,CUST8069,Savings,Debit,151327.14,INR,2024-06-06,ICICI,Pune,Success
TXN107749,CUST6338,Savings,Credit,331189.31,INR,2024-11-24,nan,Hyderabad,Success
TXN107750,CUST3532,Current,Credit,79149.94,INR,2024-11-25,Flipkart,Hyderabad,Success
TXN107751,CUST6337,Savings,Debit,344061.95,USD,2023-03-02,Amazon,Pune,Failed
TXN107752,CUST4773,Current,Credit,64102.75,USD,2024-04-27,Amazon,Delhi,Success
TXN107753,CUST7465,Credit,Debit,212683.99,USD,2023-06-29,Amazon,Delhi,Success
TXN107754,CUST5661,Loan,Debit,123610.56,INR,2024-09-26,HDFC,Mumbai,Success
TXN107755,CUST3057,Savings,Debit,374190.14,INR,2023-01-22,HDFC,Hyderabad,Success
TXN107756,CUST1677,Savings,Credit,131024.88,USD,2024-05-29,HDFC,Pune,Success
TXN107757,CUST3974,Current,Debit,440859.84,INR,2024-12-16,HDFC,Delhi,Success
TXN107758,CUST9476,Savings,Credit,445911.19,INR,2024-11-28,Amazon,Hyderabad,nan
TXN107759,CUST6648,Savings,Debit,98228.69,USD,2024-11-13,Flipkart,Hyderabad,Pending
TXN107760,CUST7444,Loan,Credit,306926.83,INR,2024-07-26,Flipkart,Chennai,Pending
TXN107761,CUST2840,Savings,Credit,43867.94,INR,2023-12-15,Reliance,Chennai,Success
TXN107762,CUST2878,Current,Debit,195774.63,INR,2024-07-18,SBI,Hyderabad,Success
TXN107763,CUST7289,Savings,Debit,356663.73,EUR,2024-11-03,nan,nan,Success
TXN107764,CUST8219,Savings,Credit,329715.03,INR,2023-08-12,HDFC,Delhi,Success
TXN107765,CUST4314,Savings,Credit,312354.09,INR,2024-06-20,Flipkart,Mumbai,Success
TXN107766,CUST2378,Credit,Debit,,USD,2023-11-02,Walmart,Hyderabad,Pending
TXN107767,CUST6340,Loan,Debit,189018.69,INR,2023-10-30,Flipkart,Mumbai,Failed
TXN107768,CUST1452,Credit,nan,51482.04,USD,2024-09-25,Flipkart,Pune,Success
TXN107769,CUST9533,Current,Credit,359514.22,USD,2024-11-28,nan,nan,Success
TXN107770,CUST1392,Credit,Credit,251949.36,INR,2023-12-22,Amazon,Hyderabad,Success
TXN107771,CUST6471,Savings,Credit,354385.73,INR,2024-07-31,HDFC,Delhi,nan
TXN107772,CUST2269,Credit,Debit,124479.27,INR,2024-12-19,ICICI,Delhi,Success
TXN107773,CUST9137,Current,Debit,162225.87,INR,2023-09-26,SBI,Mumbai,Success
TXN107774,CUST4050,Credit,Debit,167114.33,INR,2023-01-15,Flipkart,Mumbai,Success
TXN107775,CUST8280,Savings,Debit,12880.95,INR,2024-06-01,Flipkart,Bangalore,Success
TXN107776,CUST5794,Loan,Credit,170530.53,INR,2023-09-10,Reliance,Chennai,Success
TXN107777,CUST8410,Current,Debit,,INR,2023-03-26,Walmart,Bangalore,Success
TXN107778,CUST1165,Savings,Debit,448650.27,INR,2024-07-07,Flipkart,Bangalore,Success
TXN107779,CUST9446,Current,Credit,259113.98,nan,2024-12-30,Amazon,Hyderabad,Pending
TXN107780,CUST9493,Savings,Debit,227756.29,INR,2023-06-12,Walmart,Bangalore,Success
TXN107781,CUST7363,Savings,Credit,15422.0,USD,2023-08-25,Flipkart,Hyderabad,Success
TXN107782,CUST9079,Current,Debit,439603.38,EUR,2023-03-23,Amazon,Chennai,Success
TXN107783,CUST6030,Savings,Debit,,INR,2024-08-12,Walmart,Hyderabad,Success
TXN107784,CUST2505,Savings,Debit,472375.59,nan,2024-02-06,Amazon,Chennai,Success
TXN107785,CUST8409,Savings,Debit,244613.23,INR,2023-05-28,SBI,Mumbai,Pending
TXN107786,CUST5340,Savings,Debit,170973.83,USD,2024-03-12,HDFC,Hyderabad,Success
TXN107787,CUST1209,Savings,Debit,462109.98,USD,2024-09-12,Reliance,Chennai,Pending
TXN107788,CUST4793,Savings,Credit,12205.25,USD,2024-07-13,Amazon,Chennai,Success
TXN107789,CUST5521,Savings,Debit,290716.63,USD,2023-06-04,ICICI,Chennai,Success
TXN107790,CUST4047,Loan,Debit,274470.77,INR,2024-08-10,Amazon,nan,Success
TXN107791,CUST1980,Loan,Credit,109668.01,INR,2023-05-09,nan,Bangalore,Success
TXN107792,CUST3119,Loan,Credit,214449.43,nan,2023-04-29,ICICI,Mumbai,Success
TXN107793,CUST4745,Savings,Debit,326135.48,INR,2023-09-27,Reliance,Bangalore,Success
TXN107794,CUST1177,Credit,Debit,363568.33,INR,2024-02-20,HDFC,Mumbai,Failed
TXN107795,CUST2546,Current,Debit,,USD,2023-01-10,Amazon,Pune,Failed
TXN107796,CUST9490,Savings,Credit,468427.35,INR,2024-02-14,Reliance,Delhi,Success
TXN107797,CUST4566,Loan,Credit,82271.04,INR,2023-08-11,ICICI,nan,Success
TXN107798,CUST1274,nan,Debit,116797.88,USD,2024-07-30,Amazon,Mumbai,Success
TXN107799,CUST3995,Credit,Credit,131744.09,USD,2023-06-27,Flipkart,Bangalore,Success
TXN107800,CUST1052,Savings,nan,18919.69,INR,2023-06-26,ICICI,Mumbai,Success
TXN107801,CUST8775,Current,Debit,61534.83,INR,2024-06-27,Reliance,Bangalore,Failed
TXN107802,CUST2627,Savings,Debit,493175.1,USD,2024-07-30,HDFC,Bangalore,Pending
TXN107803,CUST7043,Savings,Debit,157615.22,INR,2023-01-26,ICICI,Hyderabad,Success
TXN107804,CUST8823,Credit,Credit,57659.39,USD,2023-07-16,Amazon,Mumbai,Success
TXN107805,CUST9680,Savings,Debit,53504.56,EUR,2024-02-14,Reliance,Delhi,Success
TXN107806,CUST9608,Savings,Debit,359732.79,USD,2023-03-06,HDFC,Delhi,Success
TXN107807,CUST2553,Savings,Credit,427285.79,INR,2024-04-22,HDFC,Chennai,Success
TXN107808,CUST9857,Current,Credit,128483.58,INR,2024-01-31,ICICI,Delhi,nan
TXN107809,CUST3469,nan,Credit,10464.55,USD,2024-04-28,Reliance,Bangalore,Success
TXN107810,CUST2474,Current,Credit,111552.78,INR,2024-10-25,Flipkart,Bangalore,Success
TXN107811,CUST7477,Savings,Credit,28267.28,USD,2023-07-02,ICICI,Pune,Success
TXN107812,CUST1337,Current,Debit,,INR,2024-08-23,SBI,Pune,Success
TXN107813,CUST7991,Credit,Credit,215759.74,INR,2023-09-21,Walmart,nan,Success
TXN107814,CUST9460,Loan,Credit,114966.89,nan,2024-12-01,ICICI,Pune,Success
TXN107815,CUST2087,Current,Debit,257977.78,nan,2023-01-27,Flipkart,Pune,Failed
TXN107816,CUST2293,Savings,Debit,126754.34,USD,2023-09-08,Amazon,nan,Success
TXN107817,CUST9848,Savings,Debit,470269.25,INR,2024-05-22,Walmart,Pune,Success
TXN107818,CUST6964,Loan,Credit,452972.92,INR,2024-12-03,Walmart,Delhi,Pending
TXN107819,CUST3828,Savings,Credit,283407.38,INR,2023-05-08,Amazon,Hyderabad,nan
TXN107820,CUST7472,Credit,Credit,177218.45,INR,2024-02-20,Amazon,Hyderabad,Pending
TXN107821,CUST4973,Savings,nan,190579.63,USD,2024-02-23,ICICI,Chennai,Pending
TXN107822,CUST7661,Credit,Debit,205932.02,USD,2024-10-17,ICICI,Mumbai,Success
TXN107823,CUST5957,Savings,Debit,363792.39,INR,2024-02-24,Amazon,Mumbai,Success
TXN107824,CUST7564,Savings,Debit,225824.98,INR,2024-10-31,Reliance,Delhi,Success
TXN107825,CUST2336,Current,Credit,428366.41,INR,2023-08-17,HDFC,Pune,Success
TXN107826,CUST2667,Current,Credit,472047.95,EUR,2024-06-27,Reliance,Delhi,Success
TXN107827,CUST2825,Current,Credit,167979.72,EUR,2023-03-20,nan,Bangalore,Success
TXN107828,CUST2212,Current,Credit,280351.63,USD,2023-02-25,Reliance,nan,Pending
TXN107829,CUST3768,Savings,Credit,47537.32,INR,2023-02-23,Reliance,Bangalore,Success
TXN107830,CUST6776,Credit,Credit,100242.52,INR,2024-02-18,Flipkart,Hyderabad,nan
TXN107831,CUST1444,Current,Debit,206738.75,INR,2024-04-17,Flipkart,Hyderabad,nan
TXN107832,CUST5381,Credit,nan,,USD,2024-06-15,ICICI,Pune,Success
TXN107833,CUST4676,Current,Debit,438281.48,USD,2023-07-21,SBI,Delhi,Success
TXN107834,CUST3310,Loan,Debit,79151.55,USD,2023-08-11,Flipkart,Mumbai,Failed
TXN107835,CUST5040,Current,Debit,227835.85,INR,2023-05-09,ICICI,Pune,Failed
TXN107836,CUST8085,Savings,Credit,,EUR,2023-11-26,Walmart,Chennai,Success
TXN107837,CUST2827,Current,nan,345935.04,INR,2024-10-19,Reliance,Chennai,Success
TXN107838,CUST7285,Current,Credit,191540.85,INR,2024-03-16,Amazon,Chennai,Success
TXN107839,CUST4219,Current,Credit,434550.84,INR,2023-05-08,HDFC,Mumbai,Success
TXN107840,CUST6559,Credit,Debit,284163.89,INR,2023-05-21,nan,Delhi,Success
TXN107841,CUST7771,Current,Credit,,USD,2024-04-14,Amazon,Hyderabad,Success
TXN107842,CUST5688,Loan,nan,33629.64,INR,2024-08-04,Flipkart,Mumbai,Failed
TXN107843,CUST5511,Credit,Debit,232350.09,INR,2023-06-10,HDFC,Chennai,Success
TXN107844,CUST3072,Savings,Debit,410369.71,USD,2024-03-24,Flipkart,Mumbai,Success
TXN107845,CUST7770,Loan,Credit,307274.36,INR,2024-05-29,Walmart,Mumbai,Success
TXN107846,CUST7328,Loan,Debit,416082.91,INR,2024-01-24,Flipkart,Pune,nan
TXN107847,CUST3330,Savings,Debit,247010.9,INR,2024-06-07,nan,Pune,Success
TXN107848,CUST1685,Savings,Credit,59239.67,INR,2023-10-16,Reliance,Delhi,Success
TXN107849,CUST5958,Current,Credit,6829.79,INR,2024-05-03,Amazon,Pune,Success
TXN107850,CUST1684,Savings,nan,151616.74,INR,2023-01-27,Amazon,Mumbai,Success
TXN107851,CUST9532,Current,Credit,348998.26,nan,2024-01-04,Flipkart,Bangalore,Success
TXN107852,CUST1733,nan,Credit,395132.05,USD,2023-01-13,Walmart,Bangalore,nan
